"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785881976052080886","Thu May 02 04:00:21 +0000 2024","1","4. Penelusuran Buy the Dip Crypto Meningkat di Tengah Penurunan Pasar - Google Trends: Frasa Buy the Dip Crypto melonjak sejak Mei 2022. - Investor semakin tertarik pada kripto meskipun pasar sedang goyah. - Melihat penurunan pasar kripto sebagai peluang pembelian.","1785881989431939406","","Tokocrypto","in","Jakarta Capital Region","0","1","0","https://x.com/Tokocrypto/status/1785881989431939406","948505518535991296","Tokocrypto"
"1785881976052080886","Thu May 02 04:00:19 +0000 2024","1","3. Burn Rate Shiba Inu Melonjak 90% Potensi Reli Harga SHIB? - Lebih dari 1 6 miliar token SHIB telah dihapus pada April. - Tapi harga SHIB tetap di zona merah selama koreksi pasar kripto. - Shibarium bisa berkontribusi pada kenaikan aset di masa depan.","1785881985120096280","","Tokocrypto","in","Jakarta Capital Region","0","1","0","https://x.com/Tokocrypto/status/1785881985120096280","948505518535991296","Tokocrypto"
"1785881976052080886","Thu May 02 04:00:18 +0000 2024","1","2. Token OP Melonjak di Tengah Pasar Kripto Turun - Optimism (OP) meroket sebesar 9% dalam 24 jam terakhir. - Memposisikan OP sebagai top token dengan kinerja terbaik. - A16z menginvestasikan sekitar $90 juta dalam token OP.","1785881980628017518","","Tokocrypto","in","Jakarta Capital Region","0","1","0","https://x.com/Tokocrypto/status/1785881980628017518","948505518535991296","Tokocrypto"
"1785533765818912922","Thu May 02 03:19:14 +0000 2024","0","@idcryp_to @DYNASTY_COIN Langkah hukum dan peraturan apa yang diambil Dynasty Coin untuk memantapkan dirinya dalam pasar mata uang kripto dan memastikan kepatuhan terhadap yurisdiksi lokal?","1785871642813780213","","idcryp_to","in","Jawa Timur, Indonesia","0","0","0","https://x.com/Ann4chy/status/1785871642813780213","1459895132140888064","Ann4chy"
"1785823548776620531","Thu May 02 00:08:07 +0000 2024","0","Pasar kripto memerah dalam 24 jam terakhir. Bahkan harga Bitcoin (BTC) rontok lebih dari 4% dan berada di bawah Rp 1 miliar. https://t.co/nkmgcBHhhl #InvestorDaily #investasi #Saham","1785823548776620531","","","in","Jakarta, Indonesia","0","0","0","https://x.com/InvestorID/status/1785823548776620531","238091066","InvestorID"
"1785533765818912922","Wed May 01 20:42:05 +0000 2024","0","@idcryp_to @DYNASTY_COIN Apa fitur paling menonjol di platform Anda yang membuatnya berbeda di pasar? Apakah Dynasty Coin (SDNY) terbuka untuk pemula atau hanya bagi yang sudah ahli di dunia kripto?","1785771697486049521","","idcryp_to","in","Indonesia","0","0","0","https://x.com/JasonMi111/status/1785771697486049521","1637164684888641537","JasonMi111"
"1785533765818912922","Wed May 01 20:08:42 +0000 2024","0","@idcryp_to @DYNASTY_COIN Apa tonggak penting dan perkembangan yang direncanakan untuk Dynasty Coin dalam waktu dekat? Bagaimana rencana SDNY untuk berevolusi dan beradaptasi dengan dinamika perubahan pasar mata uang kripto dan lingkungan peraturan di Indonesia?","1785763298635587635","","idcryp_to","in","","0","0","0","https://x.com/MeguriOkiku/status/1785763298635587635","1630251489120890880","MeguriOkiku"
"1785533765818912922","Wed May 01 20:08:07 +0000 2024","0","@idcryp_to @DYNASTY_COIN Apa yang membedakan Dynasty Coin dari mata uang kripto lainnya di pasar terutama dalam hal fitur keamanan transparansi dan stabilitasnya? Bagaimana rencana SDNY untuk mempertahankan keunggulan kompetitifnya di pasar mata uang kripto yang berkembang pesat?","1785763149100253200","","idcryp_to","in","","0","0","0","https://x.com/MeguriOkiku/status/1785763149100253200","1630251489120890880","MeguriOkiku"
"1785533765818912922","Wed May 01 20:00:12 +0000 2024","0","@idcryp_to @DYNASTY_COIN Akankah token $DNY dapat dioperasikan dengan platform blockchain lain selain platform yang dipilih? Jika tidak bagaimana hal ini berpotensi membatasi jangkauan dan fungsi token dalam pasar mata uang kripto yang lebih luas?","1785761159699914998","","idcryp_to","in","","0","0","0","https://x.com/Coliboyyy151/status/1785761159699914998","1629972553988177921","Coliboyyy151"
"1785734186503913927","Wed May 01 18:13:02 +0000 2024","2","Dengan berinvestasi dalam SCI Coins Anda mendukung pengembangan solusi blockchain untuk memecahkan tantangan di era ini. Ayo beraksi sekarang untuk dunia yang lebih baik! #Inovasi #Solusi #PasarKripto #chatgpt https://t.co/Oo8Ram5K1D","1785734186503913927","https://pbs.twimg.com/media/GMgzxk0WcAAYX9k.jpg","","in","İstanbul, Türkiye","0","1","0","https://x.com/Scimatic2/status/1785734186503913927","1267361816709079042","Scimatic2"
"1785720482895179828","Wed May 01 17:18:34 +0000 2024","0","Menyibak Arah Pasar Kripto Indonesia Usai Halving Bitcoin - Crypto https://t.co/E6hje3CEVW https://t.co/Id3cjlte7l https://t.co/D0BsyhVnIV","1785720482895179828","https://pbs.twimg.com/media/GMgnUP3acAAJsZG.png","","in","Medan, Indonesia","0","0","0","https://x.com/adieska/status/1785720482895179828","17925807","adieska"
"1785666125222879344","Wed May 01 13:42:34 +0000 2024","0","Harga Ethereum Jatuh di Bawah $3.000 Picu Kekhawatiran Koreksi Pasar Kripto https://t.co/lNpbgi6PgI","1785666125222879344","","","in","","0","0","0","https://x.com/Penamasid/status/1785666125222879344","1531543203656380418","Penamasid"
"1785636189019767131","Wed May 01 11:43:48 +0000 2024","0","Pada bulan Maret ia meluncurkan Giggle Academy sebuah proyek pendidikan terkait kripto dan blockchain untuk kaum muda. Richard Teng mantan kepala pasar regional Binance menjadi CEO setelah kepergian Zhao #cryptocrash #blockvestglobal #crypto #bitcoin","1785636236285411766","","blockvestglobal","in","Jakarta","0","1","0","https://x.com/blockvestglobal/status/1785636236285411766","1114710404012228608","blockvestglobal"
"1785596562783289541","Wed May 01 09:06:10 +0000 2024","0","UpBit Prediksi Prospek Pasar Crytocurrency Indonesia pasca Halving Bitcoin #Upbit #Kripto #PasarKripto #PasarCryptocurrency https://t.co/KJaclONpjA https://t.co/E4GQBH9xCh","1785596562783289541","","","in","Jakarta - Indonesia","0","0","0","https://x.com/TechnologueID/status/1785596562783289541","737114089386741760","TechnologueID"
"1785585152825139639","Wed May 01 08:20:49 +0000 2024","0","Pasca berakhirnya Halving Bitcoin pada 22 April 2024 pasar kripto menghadapi tantangan dan peluang baru yang mempengaruhi dinamika perdagangan digital secara keseluruhan. https://t.co/JUbH5hzsXE @AidilAKBAR","1785585152825139639","","","in","Jakarta Capital Region","0","0","0","https://x.com/depocrypto_/status/1785585152825139639","1723149986979033088","depocrypto_"
"1785511512645513441","Wed May 01 06:28:03 +0000 2024","0","@ayatullah41297 @Saham_fess .libur pasar kripto gak ada liburnya","1785556774491484595","","ayatullah41297","in","Pajangan, Bantul","0","0","0","https://x.com/hanangprayogo/status/1785556774491484595","912197534545670144","hanangprayogo"
"1785532475114140003","Wed May 01 04:51:30 +0000 2024","1","Pasar exchange-traded fund (ETF) Bitcoin spot di AS baru-baru ini mengamati tren aliran dana negatif yang menonjol menandai hari keempat berturut-turut dari tren tersebut. https://t.co/HgfacEzIBp #ETF #Bitcoin #AS #bearish #investor #kripto #investasi","1785532475114140003","","","in","Medan, Indonesia","0","1","0","https://x.com/Vingika/status/1785532475114140003","21374763","Vingika"
"1785532277436666290","Wed May 01 04:50:43 +0000 2024","1","Beberapa hari terakhir harga Bitcoin (BTC) cenderung mengalami penurunan yang signifikan ditandai dengan penurunan yang stabil di bawah support kritis US$62.500. https://t.co/QrhW7oZj42 #harga #Bitcoin #support #analisis #pasar #kripto","1785532277436666290","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1785532277436666290","21374763","Vingika"
"1785532074319135122","Wed May 01 04:49:54 +0000 2024","0","Dalam sorotan terbaru harga token Worldcoin (WLD) telah yang turun sebesar 45 17 persen dalam 30 hari terakhir. https://t.co/BD7Ie8tqF3 #harga #token #Worldcoin #WLD #analisis #pasar #kripto","1785532074319135122","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1785532074319135122","21374763","Vingika"
"1785531873860661405","Wed May 01 04:49:06 +0000 2024","1","Shiba Inu (SHIB) yang sering dipuji sebagai salah satu memecoin paling menarik di pasar kripto baru-baru ini menyaksikan peningkatan yang signifikan pada metrik penting ... https://t.co/c5k6dplzPm #SHIB #memecoin #pasar #kripto #bullish #prediksi","1785531873860661405","","","in","Medan, Indonesia","0","1","0","https://x.com/Vingika/status/1785531873860661405","21374763","Vingika"
"1785499537328816249","Wed May 01 02:40:37 +0000 2024","1","Crypto di Amerika saja dimusuhi kok di sini menjamur. Aneh. Resmikan gedung baru bursa kripto RI berambisi jadi pasar terbesar di Asia #GerakanAntiJokowi #GerakanAntiJokowi https://t.co/Ngj4OPg5f5","1785499537328816249","https://pbs.twimg.com/ext_tw_video_thumb/1785499422660653056/pu/img/njtC0O7qK1Cjv8jV.jpg","","in","","0","0","1","https://x.com/dancersejati07/status/1785499537328816249","1605747132014637061","dancersejati07"
"1785349991693013467","Tue Apr 30 16:46:22 +0000 2024","0","Pergerakan Bitcoin antara dompet kecil sederhana dan besar penting untuk meramalkan harga kripto. Pemegang kecil menjual karena ketakutan sementara pemegang besar membeli pasar naik. Sebaliknya jika pemegang kecil membeli sementara dompet besar menjual pasar turun.","1785349991693013467","","","in","Malaysia","0","0","0","https://x.com/Santiment_MA/status/1785349991693013467","1516284235900153863","Santiment_MA"
"1785279758416347211","Tue Apr 30 15:50:57 +0000 2024","0","@admnwrzi06 @TomketLovers Satu-satunya koin yang turun di pasar kripto wkwkw Manta sekemmmmm","1785336045200183628","","admnwrzi06","in","bandung","0","0","0","https://x.com/Manuel_FreniuzS/status/1785336045200183628","1086484075","Manuel_FreniuzS"
"1785292294377390216","Tue Apr 30 12:57:06 +0000 2024","0","Dengan perlambatan pasar yang meluas mata uang kripto koin meme kesulitan untuk mencapai pemulihan. https://t.co/IHYk1OV5U6 @AidilAKBAR","1785292294377390216","","","in","Jakarta Capital Region","0","0","0","https://x.com/depocrypto_/status/1785292294377390216","1723149986979033088","depocrypto_"
"1785289300663583084","Tue Apr 30 12:45:13 +0000 2024","4","Tiga Item keunggulan #Pi dari kripto lain: 1. #PiCoin alat transaksi yang bisa langsung di gunakan. 2. #Pi punya pasar khusus utk beli barang. 3. Nilai #Pi tinggi dan konstan tanpa spikulan. #PiNetwork #GCV @PiCoreTeam @nkokkalis https://t.co/zw9h7rFVLC","1785289300663583084","https://pbs.twimg.com/media/GMafKEbaIAA8SV4.jpg","","in","","0","0","0","https://x.com/AAhilai/status/1785289300663583084","1578914052407164928","AAhilai"
"1785280264715051399","Tue Apr 30 12:09:18 +0000 2024","2","Market Overview Bitcoin hari ini diperdagangkan di bawah $62K. Sepuluh aset kripto yang bergerak ke zona merah: ADA turun -4 04% BNB turun -0 80% SOL turun -2 71% Kapitalisasi pasar: $2 34 Triliun (+1 23%) Dominasi BTC: 54 97% (+0 19%) ️ Fear &amp; Greed Index: 67(Greed) https://t.co/7pkVhWpv6L","1785280264715051399","https://pbs.twimg.com/media/GMaW7nxbMAEC2P_.jpg","","in","Jakarta ","1","0","0","https://x.com/bittimexchange/status/1785280264715051399","1574262181155475456","bittimexchange"
"1785278242947293312","Tue Apr 30 12:01:16 +0000 2024","0","Waspada dengan volatilitas. Pasar kripto bisa naik atau turun drastis dalam waktu singkat. Gunakan strategi manajemen risiko dan jangan pernah berinvestasi lebih dari yang kamu siap kehilangan.","1785278242947293312","","","in","","0","0","0","https://x.com/cryptotraderr_2/status/1785278242947293312","1657770354587369475","cryptotraderr_2"
"1785262830817865849","Tue Apr 30 11:00:02 +0000 2024","9","Minggu ini pasar kripto akan berada dalam sorotan karena dua momen besar yang menantang: peluncuran ETF Bitcoin dan Ethereum spot di Hong Kong serta keputusan suku bunga AS oleh The Fed. Selengkapnya https://t.co/KRyc1v7jp3","1785262830817865849","","","in","Jakarta Capital Region","0","1","1","https://x.com/Tokocrypto/status/1785262830817865849","948505518535991296","Tokocrypto"
"1785247200991486037","Tue Apr 30 09:57:55 +0000 2024","0","Halo guys boleh nanya soal market pra pasar KRIPTO! gak nih?","1785247200991486037","","","in","Cryptocurrencies","0","1","0","https://x.com/Kripto_fess/status/1785247200991486037","1765339936314781696","Kripto_fess"
"1785233490231144743","Tue Apr 30 09:03:26 +0000 2024","0","Pasar kripto kembali masuk ke zona bearish di awal pekan ini. Harga Bitcoin terpantau pada Senin 29 April 2024 turun sebesar 2 20% ke level USD 62.575 atau setara Rp 1 01 miliar (asumsi kurs Rp 16.238 per dolar AS).. https://t.co/Jss43FQYrI @AidilAKBAR","1785233490231144743","","","in","Jakarta Capital Region","0","0","0","https://x.com/depocrypto_/status/1785233490231144743","1723149986979033088","depocrypto_"
"1785223908725288964","Tue Apr 30 08:25:22 +0000 2024","0","Semoga dengan resmi diluncurkannya ETF Bitcoin dan Ethereum bisa ngebawa dampak positif bagi Milenial Friends pasar kripto dan ekonomi dunia. Ini membuka peluang baru bagi generasi muda untuk mencapai kebebasan finansial #news #ETFBitcoin #EthereumSpot #Bitcoin #Ethereum https://t.co/lhDXwP50H8","1785223908725288964","https://pbs.twimg.com/media/GMZjreva8AAacoI.jpg","","in","","0","2","0","https://x.com/Konakamidigital/status/1785223908725288964","1400312588722786306","Konakamidigital"
"1785213387913457844","Tue Apr 30 07:43:33 +0000 2024","0","&lt;p&gt;Harga Bitcoin menguat menjelang penutupan bulan April 2024 di tengah sentimen pasar kripto menantikan dibukanya perdagangan ETF di Hong Kong &lt;/p&gt; https://t.co/1jcdeCWQc5","1785213387913457844","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/validnewsid/status/1785213387913457844","874558344593195008","validnewsid"
"1785165194261639523","Tue Apr 30 04:32:03 +0000 2024","0","Harga Dogecoin (DOGE) digadang bakal meroket hebat dalam dukungan indikator teknikal utama peluang bangkit dari posisi terpuruknya saat ini. https://t.co/UyZ9Xfnrgc #harga #DOGE #pasar #kripto #indikator #bullish","1785165194261639523","","","in","Medan, Indonesia","0","1","0","https://x.com/Vingika/status/1785165194261639523","21374763","Vingika"
"1785163664749892015","Tue Apr 30 04:25:59 +0000 2024","0","Menurut data dari Visa Inc. USDC yang diterbitkan oleh Circle telah melampaui USDT milik Tether dalam volume transaksi sejak awal tahun 2024. Perubahan mencolok ini di pasar stablecoin ... https://t.co/i5BEwxyBEg #VISA #USDC #USDT #Circle #stablecoin #pasar #kripto","1785163664749892015","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1785163664749892015","21374763","Vingika"
"1785163427880558718","Tue Apr 30 04:25:02 +0000 2024","0","Meskipun Binance menghadapi berbagai cobaan dan tantangan baru-baru ini kinerja BNB Coin terhadap Bitcoin (BTC) dan kripto Layer-1 (L1) lainnya menunjukkan hasil yang mengesankan bulan ini. https://t.co/QybZM0Yvo8 #Binance #BTC #kripto #layer1 #BNB #pasar","1785163427880558718","","","in","Medan, Indonesia","0","2","0","https://x.com/Vingika/status/1785163427880558718","21374763","Vingika"
"1785163369106002354","Tue Apr 30 04:24:48 +0000 2024","1","Bukti di dunia bro kripto itu semua tentang siapa makan siapa. CUAN. Sejelek-jeleknya pasar saham ada pengawas independen: auditor OJK analis dll. Kita bisa memilih investasi atau spekulasi di pasar saham. Kalau di kripto semua itu spekulasi.","1785163369106002354","","","in","Indonesia","0","0","1","https://x.com/widianto/status/1785163369106002354","12487102","widianto"
"1785163188239225182","Tue Apr 30 04:24:05 +0000 2024","0","Data pasar terbaru menunjukkan bahwa Bitcoin mungkin memasuki fase bear siap merosot lebih dalam dari harganya saat ini. https://t.co/9oE8tDfsFp #pasar #Bitcoin #harga #bearish #bullish #kripto","1785163188239225182","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1785163188239225182","21374763","Vingika"
"1785151045641064618","Tue Apr 30 03:35:50 +0000 2024","0","Pasar kripto sedang naik turun dengan cepat. Harga Bitcoin dan altcoin lainnya berfluktuasi karena sentimen pasar dan berita global. Jangan lupa lakukan riset sebelum mengambil keputusan investasi! #cryptocurrencies #BTC","1785151045641064618","","","in","","0","0","0","https://x.com/cryptotraderr_2/status/1785151045641064618","1657770354587369475","cryptotraderr_2"
"1785124200174543291","Tue Apr 30 01:49:09 +0000 2024","0","Pasar Aset Kripto Flat BTC Menguat Jelang Perdagangan ETF Bitcoin Spot di Hong Kong https://t.co/6HyDl4xhq1 #beritasatu #news #berita","1785124200174543291","","","in","Jakarta","0","1","0","https://x.com/Beritasatu/status/1785124200174543291","154102750","Beritasatu"
"1784957118531141972","Mon Apr 29 14:45:14 +0000 2024","0","Menganalisis grafik dan indikator bisa membantu memahami tren pasar. Namun ingatlah bahwa tidak ada jaminan di dunia kripto. Gunakan analisis dengan bijak dan tetap hati-hati. #cryptocurrencies #BTC","1784957118531141972","","","in","","0","0","0","https://x.com/cryptotraderr_2/status/1784957118531141972","1657770354587369475","cryptotraderr_2"
"1784926890819539290","Mon Apr 29 12:45:07 +0000 2024","61","Bagaimana perasaan debox di pasar kripto https://t.co/LRtRiLXq8G","1784926890819539290","https://pbs.twimg.com/media/GMVViQ1W8AAIzFB.jpg","","in","Indonesia","0","34","47","https://x.com/Debox_social_in/status/1784926890819539290","1397667749397151745","Debox_social_in"
"1784922679075840221","Mon Apr 29 12:28:23 +0000 2024","0","Dengan perlambatan pasar yang meluas mata uang kripto koin meme kesulitan untuk mencapai pemulihan. https://t.co/IHYk1OV5U6 @AidilAKBAR","1784922679075840221","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/depocrypto_/status/1784922679075840221","1723149986979033088","depocrypto_"
"1784589755050852430","Mon Apr 29 12:15:18 +0000 2024","0","@bdleonanda @_BimbingCBN @aspemojkt Pak benny menurut analisa bapak coin apa yg bisa naim hinggal &gt;200% dlm setahun ke depan di dlm pasar kripto. Makasih Ir. Benny","1784919385699995885","","bdleonanda","in","","0","1","0","https://x.com/kichi2hotahe/status/1784919385699995885","233927574","kichi2hotahe"
"1784915541519749364","Mon Apr 29 12:00:01 +0000 2024","14","Pasar kripto baru-baru ini mengalami penurunan karena Bitcoin turun di bawah US$63.000 dan Ethereum kesulitan mempertahankan posisinya di atas US$3.200 menjelang keputusan suku bunga The Fed. Selengkapnya https://t.co/hScb7vfacX","1784915541519749364","","","in","Jakarta Capital Region","0","1","1","https://x.com/Tokocrypto/status/1784915541519749364","948505518535991296","Tokocrypto"
"1784589755050852430","Mon Apr 29 11:31:54 +0000 2024","0","@bdleonanda Kira2 pergerakan pasar kripto bagaimana pak? Cc @aspemojkt @_BimbingCBN","1784908464709648460","","bdleonanda","in","","0","1","0","https://x.com/kichi2hotahe/status/1784908464709648460","233927574","kichi2hotahe"
"1784902048460279959","Mon Apr 29 11:06:24 +0000 2024","3","Market Overview Bitcoin hari ini diperdagangkan di bawah $63K. Sepuluh aset kripto yang bergerak ke zona merah: SOL turun -5 26% DOGE turun -5 48% TON turun -5 42% Kapitalisasi pasar: $2 31 Triliun (-3 21%) Dominasi BTC: 54 60% (+0 39%) ️ Fear &amp; Greed Index: 67 (Greed) https://t.co/HfTggCnZJY","1784902048460279959","https://pbs.twimg.com/media/GMU-8hea4AAXjDV.jpg","","in","Jakarta ","0","1","0","https://x.com/bittimexchange/status/1784902048460279959","1574262181155475456","bittimexchange"
"1784874536615460866","Mon Apr 29 09:17:05 +0000 2024","0","Analis: Pasar kripto tertekan hadapi keputusan suku bunga The Fed https://t.co/xMToq91Any","1784874536615460866","","","in","NKRI","0","0","0","https://x.com/antarabiz/status/1784874536615460866","1203876160469266433","antarabiz"
"1784865275260621197","Mon Apr 29 08:40:17 +0000 2024","0","Satechainmedia.com- Mana saja altcoin yang mengalami kenaikan terbesar di Top pasar kripto minggu lalu saat dua token meme mendominasi daftar pemenang dengan kenaikan signifikan? Mari kita perhatikan lebih dekat! Selengkapnyaa... https://t.co/HqbD5DrMxV","1784865275260621197","","","in","jambi","0","0","0","https://x.com/satechainmedia/status/1784865275260621197","1299965753261580290","satechainmedia"
"1784863874555981923","Mon Apr 29 08:34:43 +0000 2024","4","Peningkatan Dana Investasi Aset Digital di Tengah Dinamika Pasar Kripto https://t.co/4UbHL0El1j https://t.co/KpB3TH6npC","1784863874555981923","https://pbs.twimg.com/media/GMUcPAeXMAAjZzJ.png","","in","Indonesia","0","0","1","https://x.com/beritasolana/status/1784863874555981923","1702607362715164672","beritasolana"
"1784851561807790243","Mon Apr 29 07:45:47 +0000 2024","0","Konsorsium BRICS yang terdiri dari Brasil Rusia India Tiongkok dan Afrika Selatan baru-baru ini menyatakan minat yang signifikan untuk .... https://t.co/Jqid5jWhAY #BRICS #stablecoin #kripto #keuangan #pasar #dedolarisasi","1784851561807790243","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1784851561807790243","21374763","Vingika"
"1784850933618458821","Mon Apr 29 07:43:18 +0000 2024","0","Analisis terbaru dari para ahli kripto terkemuka menunjukkan bahwa harga Bitcoin (BTC) yang saat ini berfluktuasi antara US$63.000 dan US$61.000 mungkin akan mengalami penurunan yang signifikan. https://t.co/JAvMPRqnhL #analisis #kripto #harga #Bitcoin #pasar","1784850933618458821","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1784850933618458821","21374763","Vingika"
"1782047414830190720","Mon Apr 29 05:45:11 +0000 2024","0","@baffypiee @shintadl_ kalau masih awam bisa di reksadana pasar uang untuk milihnya bisa baca ini ya. aku udah ga invest kripto jadi kurang tau sih https://t.co/KNBtd2CXzT","1784821209378746678","","baffypiee","in","Indonesia","0","1","0","https://x.com/frrlck/status/1784821209378746678","330234622","frrlck"
"1784770870382313964","Mon Apr 29 02:25:56 +0000 2024","2","Sementara itu James Seyffart penganalisis Bloomberg menekankan bahwa meskipun ada antusiasme terhadap peluncuran ETF spot kripto di Hong Kong pasar ETF di Amerika Serikat jauh lebih besar dengan aset hampir $9 triliun dibandingkan dengan pasar ETF di Hong Kong yang sekitar","1784771066197655953","","coinvestasi","in","Indonesia","0","1","0","https://x.com/coinvestasi/status/1784771066197655953","1147028900","coinvestasi"
"1784728089341333754","Sun Apr 28 23:35:09 +0000 2024","0","Pasar kripto stabil dalam 24 jam terakhir. Bitcoin justru melemah sedangkan Ethereum dan Binance naik. https://t.co/SpmV5nvLBo #InvestorDaily #investasi #Saham","1784728089341333754","","","in","Jakarta, Indonesia","0","0","0","https://x.com/InvestorID/status/1784728089341333754","238091066","InvestorID"
"1784587245833576562","Sun Apr 28 17:13:47 +0000 2024","2","@Saham_fess Buat pemula jauh jauh dadi kripto titik. Coba aja beli emas perhatiin naik turunnya harga soalnya emas meski jangka panjang naik jangka pendek tetep bisa turun. Ato beli reksadana pasar uang/obligasi. Intinya biasain dulu sama naik turunnya investasi klo udah kuat baru deh","1784632113003892916","","Saham_fess","in","Petaling Jaya","0","0","0","https://x.com/Kebanyakandinar/status/1784632113003892916","1202245074899238912","Kebanyakandinar"
"1784496979990724996","Sun Apr 28 08:16:49 +0000 2024","0","Diskusi terkini tentang harga XRP sedang menguat dengan berbagai analis yang memproyeksikan skenario optimistis meskipun kripto tersebut saat ini kesulitan untuk meluncurkan kenaikan harga yang signifikan. https://t.co/pW0pnP6C55 #harga #XRP #Ripple #kripto #pasar #analisis","1784496979990724996","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1784496979990724996","21374763","Vingika"
"1784468638516613398","Sun Apr 28 06:24:11 +0000 2024","0","Analisis terkini dalam pasar kripto menunjukkan bahwa mayoritas altcoin saat ini berada dalam zona pembelian memberikan peluang yang menjanjikan bagi para investor yang mencari titik masuk yang menguntungkan. https://t.co/PMjodJlXC7","1784468638516613398","https://pbs.twimg.com/media/GMO0w-taUAA9hOe.jpg","","in","","0","0","0","https://x.com/Bravoex_let/status/1784468638516613398","1148661182","Bravoex_let"
"1784408005901242645","Sun Apr 28 02:23:22 +0000 2024","0","Laporan data PDB AS yang mengecewakan juga membuat investor ketakutan dengan harapan penurunan suku bunga tahun ini semakin meredup sehingga memukul aset-aset berisiko di seluruh pasar termasuk kripto. #viralvideo #blockvestglobal #news #crypto #Bitcoin","1784408035060035604","","blockvestglobal","in","Jakarta","0","2","0","https://x.com/blockvestglobal/status/1784408035060035604","1114710404012228608","blockvestglobal"
"1784408005901242645","Sun Apr 28 02:23:20 +0000 2024","0","Pasar kripto dan Bitcoin terpantau masih melemah dan cenderung stagnan menjelang akhir pekan. Salah satu lesunya pergerakan Bitcoin adalah aliran dana ke pasar ETF BTC spot di Amerika Serikat yang terus melemah. #viralvideo #blockvestglobal #news #crypto #Bitcoin","1784408024137994380","","blockvestglobal","in","Jakarta","0","2","0","https://x.com/blockvestglobal/status/1784408024137994380","1114710404012228608","blockvestglobal"
"1784379765425864963","Sun Apr 28 00:31:05 +0000 2024","23","DTCC adalah Deposit Trust and Clearing Corporation tugasnya adalah menyediakan informasi keuangan perusahaan. Jadi jika perusahaan punya harta dalam bentuk kripto sama DTCC dianggap nol. Pasar kripto kan pasar kaget nah setelah kaget baru mikir. Begitu terus. Hari ini hijau ","1784379776406581441","","hoteliercrypto","in","Bali, Indonesia","1","3","0","https://x.com/hoteliercrypto/status/1784379776406581441","1527128825901228032","hoteliercrypto"
"1784237142673362963","Sat Apr 27 15:04:18 +0000 2024","0","Regulator diperkirakan akan memberikan pukulan besar terhadap pasar kripto AS https://t.co/t1aWj2VEuY","1784237142673362963","","","in","","0","0","0","https://x.com/ChandraputraS/status/1784237142673362963","1767050797848920064","ChandraputraS"
"1784168903993627088","Sat Apr 27 10:33:09 +0000 2024","0","#Bitcoin berada di dekat $60K menjelang QRA Departemen Keuangan AS memicu spekulasi di kalangan analis tentang potensi pergeseran sentimen bullish di pasar kripto. @CryptoHayes $BTC #Bullrun #BitcoinHalving https://t.co/UjlTjQ4LPL","1784168903993627088","","","in","Indonesia","0","1","0","https://x.com/coinedition_id/status/1784168903993627088","1702269721767190528","coinedition_id"
"1784139665076887557","Sat Apr 27 08:36:58 +0000 2024","3","Solana Mendominasi Pasar Transaksi Stablecoin di Dunia Kripto: Dashboard Ungkapkan Data Terbaru https://t.co/5SEEM0BGoz https://t.co/QBA8fQNCXh","1784139665076887557","https://pbs.twimg.com/media/GMKJkf4W0AA7Nd3.png","","in","Indonesia","0","0","1","https://x.com/beritasolana/status/1784139665076887557","1702607362715164672","beritasolana"
"1784138463941730443","Sat Apr 27 08:32:12 +0000 2024","0","Reli Harga Pepe Coin: Gelombang Baru dalam Pasar Kripto Meme . #PepeCoin #KriptoMeme #LonjakanPepe #CoinbasePepe #InvestasiKripto #TrenKripto #MemeMarket #TokenFrog #CryptoBuzz #PasarKripto . ~I.Isal https://t.co/M2cksgJviJ","1784138463941730443","https://pbs.twimg.com/media/GMKIekhbEAEbryZ.jpg","","in","","0","0","0","https://x.com/artikelcoin/status/1784138463941730443","1513796694751977474","artikelcoin"
"1784121544584638876","Sat Apr 27 07:24:58 +0000 2024","0","Cardano (ADA) jaringan blockchain layer-1 yang terdepan sedang menghadapi periode yang sulit dengan penurunan nilai pasar yang signifikan serta penurunan peringkat di antara kripto. ... https://t.co/UpmFkb9anT #Cardano #blokchain #layer1 #harga #kripto #whale","1784121544584638876","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1784121544584638876","21374763","Vingika"
"1784120824829808850","Sat Apr 27 07:22:06 +0000 2024","1","Menuju akhir bulan April para analis memantau dengan cermat Ethereum (ETH) di mana pada hari Jumat (26/4/2024) seorang analis pasar mengemukakan bahwa kripto ini mungkin akan ... https://t.co/axc1WiOB3c #Ethereum #kripto #harga #pasar #analisis","1784120824829808850","","","in","Medan, Indonesia","0","0","0","https://x.com/Vingika/status/1784120824829808850","21374763","Vingika"
